ArrayTaskID Nom_dossier Année Level
236 vertical_velocity 1993 250
237 vertical_velocity 1994 250
238 vertical_velocity 1995 250
239 vertical_velocity 1996 250
240 vertical_velocity 1997 250
241 vertical_velocity 1998 250
242 vertical_velocity 1999 250
243 vertical_velocity 2000 250
244 vertical_velocity 2001 250
245 vertical_velocity 2002 250
246 vertical_velocity 2004 250
247 vertical_velocity 2005 250
248 vertical_velocity 2006 250
249 vertical_velocity 2007 250
250 vertical_velocity 2008 250
251 vertical_velocity 2009 250
252 vertical_velocity 2010 250
253 vertical_velocity 2011 250
254 vertical_velocity 2013 250
255 vertical_velocity 2014 250
256 vertical_velocity 2015 250
257 vertical_velocity 2016 250
258 vertical_velocity 2017 250
259 vertical_velocity 2019 250
260 vertical_velocity 2020 250
261 vertical_velocity 2021 250
262 vertical_velocity 1990 300
263 vertical_velocity 1991 300
264 vertical_velocity 1992 300
265 vertical_velocity 1993 300
266 vertical_velocity 1994 300
267 vertical_velocity 1995 300
268 vertical_velocity 1996 300
269 vertical_velocity 1997 300
270 vertical_velocity 1998 300
271 vertical_velocity 1999 300
272 vertical_velocity 2000 300
273 vertical_velocity 2001 300
274 vertical_velocity 2002 300
275 vertical_velocity 2004 300
276 vertical_velocity 2005 300
277 vertical_velocity 2006 300
278 vertical_velocity 2007 300
279 vertical_velocity 2008 300
280 vertical_velocity 2009 300
281 vertical_velocity 2010 300
282 vertical_velocity 2011 300
283 vertical_velocity 2013 300
284 vertical_velocity 2014 300
285 vertical_velocity 2015 300
286 vertical_velocity 2016 300
287 vertical_velocity 2017 300
288 vertical_velocity 2019 300
289 vertical_velocity 2020 300
290 vertical_velocity 2021 300
291 vertical_velocity 1990 400
292 vertical_velocity 1991 400
293 vertical_velocity 1992 400
294 vertical_velocity 1993 400
295 vertical_velocity 1994 400
296 vertical_velocity 1995 400
297 vertical_velocity 1996 400
298 vertical_velocity 1997 400
299 vertical_velocity 1998 400
300 vertical_velocity 1999 400
301 vertical_velocity 2000 400
302 vertical_velocity 2001 400
303 vertical_velocity 2002 400
304 vertical_velocity 2004 400
305 vertical_velocity 2005 400
306 vertical_velocity 2006 400
307 vertical_velocity 2007 400
308 vertical_velocity 2008 400
309 vertical_velocity 2009 400
310 vertical_velocity 2010 400
311 vertical_velocity 2011 400
312 vertical_velocity 2013 400
313 vertical_velocity 2014 400
314 vertical_velocity 2015 400
315 vertical_velocity 2016 400
316 vertical_velocity 2017 400
317 vertical_velocity 2019 400
318 vertical_velocity 2020 400
319 vertical_velocity 2021 400
320 vertical_velocity 1990 500
321 vertical_velocity 1991 500
322 vertical_velocity 1992 500
323 vertical_velocity 1993 500
324 vertical_velocity 1994 500
325 vertical_velocity 1995 500
326 vertical_velocity 1996 500
327 vertical_velocity 1997 500
328 vertical_velocity 1998 500
329 vertical_velocity 1999 500
330 vertical_velocity 2000 500
331 vertical_velocity 2001 500
332 vertical_velocity 2002 500
333 vertical_velocity 2004 500
334 vertical_velocity 2005 500
335 vertical_velocity 2006 500
336 vertical_velocity 2007 500
337 vertical_velocity 2008 500
338 vertical_velocity 2009 500
339 vertical_velocity 2010 500
340 vertical_velocity 2011 500
341 vertical_velocity 2013 500
342 vertical_velocity 2014 500
343 vertical_velocity 2015 500
344 vertical_velocity 2016 500
345 vertical_velocity 2017 500
346 vertical_velocity 2019 500
347 vertical_velocity 2020 500
348 vertical_velocity 2021 500
349 vertical_velocity 1990 600
350 vertical_velocity 1991 600
351 vertical_velocity 1992 600
352 vertical_velocity 1993 600
353 vertical_velocity 1994 600
354 vertical_velocity 1995 600
355 vertical_velocity 1996 600
356 vertical_velocity 1997 600
357 vertical_velocity 1998 600
358 vertical_velocity 1999 600
359 vertical_velocity 2000 600
360 vertical_velocity 2001 600
361 vertical_velocity 2002 600
362 vertical_velocity 2004 600
363 vertical_velocity 2005 600
364 vertical_velocity 2006 600
365 vertical_velocity 2007 600
366 vertical_velocity 2008 600
367 vertical_velocity 2009 600
368 vertical_velocity 2010 600
369 vertical_velocity 2011 600
370 vertical_velocity 2013 600
371 vertical_velocity 2014 600
372 vertical_velocity 2015 600
373 vertical_velocity 2016 600
374 vertical_velocity 2017 600
375 vertical_velocity 2019 600
376 vertical_velocity 2020 600
377 vertical_velocity 2021 600
378 vertical_velocity 1990 700
379 vertical_velocity 1991 700
380 vertical_velocity 1992 700
381 vertical_velocity 1993 700
382 vertical_velocity 1994 700
383 vertical_velocity 1995 700
384 vertical_velocity 1996 700
385 vertical_velocity 1997 700
386 vertical_velocity 1998 700
387 vertical_velocity 1999 700
388 vertical_velocity 2000 700
389 vertical_velocity 2001 700
390 vertical_velocity 2002 700
391 vertical_velocity 2004 700
392 vertical_velocity 2005 700
393 vertical_velocity 2006 700
394 vertical_velocity 2007 700
395 vertical_velocity 2008 700
396 vertical_velocity 2009 700
397 vertical_velocity 2010 700
398 vertical_velocity 2011 700
399 vertical_velocity 2013 700
400 vertical_velocity 2014 700
401 vertical_velocity 2015 700
402 vertical_velocity 2016 700
403 vertical_velocity 2017 700
404 vertical_velocity 2019 700
405 vertical_velocity 2020 700
406 vertical_velocity 2021 700
407 vertical_velocity 1990 800
408 vertical_velocity 1991 800
409 vertical_velocity 1992 800
410 vertical_velocity 1993 800
411 vertical_velocity 1994 800
412 vertical_velocity 1995 800
413 vertical_velocity 1996 800
414 vertical_velocity 1997 800
415 vertical_velocity 1998 800
416 vertical_velocity 1999 800
417 vertical_velocity 2000 800
418 vertical_velocity 2001 800
419 vertical_velocity 2002 800
420 vertical_velocity 2004 800
421 vertical_velocity 2005 800
422 vertical_velocity 2006 800
423 vertical_velocity 2007 800
424 vertical_velocity 2008 800
425 vertical_velocity 2009 800
426 vertical_velocity 2010 800
427 vertical_velocity 2011 800
428 vertical_velocity 2013 800
429 vertical_velocity 2014 800
430 vertical_velocity 2015 800
431 vertical_velocity 2016 800
432 vertical_velocity 2017 800
433 vertical_velocity 2019 800
434 vertical_velocity 2020 800
435 vertical_velocity 2021 800
436 vertical_velocity 1990 850
437 vertical_velocity 1991 850
438 vertical_velocity 1992 850
439 vertical_velocity 1993 850
440 vertical_velocity 1994 850
441 vertical_velocity 1995 850
442 vertical_velocity 1996 850
443 vertical_velocity 1997 850
444 vertical_velocity 1998 850
445 vertical_velocity 1999 850
446 vertical_velocity 2000 850
447 vertical_velocity 2001 850
448 vertical_velocity 2002 850
449 vertical_velocity 2004 850
450 vertical_velocity 2005 850
451 vertical_velocity 2006 850
452 vertical_velocity 2007 850
453 vertical_velocity 2008 850
454 vertical_velocity 2009 850
455 vertical_velocity 2010 850
456 vertical_velocity 2011 850
457 vertical_velocity 2013 850
458 vertical_velocity 2014 850
459 vertical_velocity 2015 850
460 vertical_velocity 2016 850
461 vertical_velocity 2017 850
462 vertical_velocity 2019 850
463 vertical_velocity 2020 850
464 vertical_velocity 2021 850
465 vertical_velocity 1990 900
466 vertical_velocity 1991 900
467 vertical_velocity 1992 900
468 vertical_velocity 1993 900
469 vertical_velocity 1994 900
470 vertical_velocity 1995 900
471 vertical_velocity 1996 900
472 vertical_velocity 1997 900
473 vertical_velocity 1998 900
474 vertical_velocity 1999 900
475 vertical_velocity 2000 900
476 vertical_velocity 2001 900
477 vertical_velocity 2002 900
478 vertical_velocity 2004 900
479 vertical_velocity 2005 900
480 vertical_velocity 2006 900
481 vertical_velocity 2007 900
482 vertical_velocity 2008 900
483 vertical_velocity 2009 900
484 vertical_velocity 2010 900
485 vertical_velocity 2011 900
486 vertical_velocity 2013 900
487 vertical_velocity 2014 900
488 vertical_velocity 2015 900
489 vertical_velocity 2016 900
490 vertical_velocity 2017 900
491 vertical_velocity 2019 900
492 vertical_velocity 2020 900
493 vertical_velocity 2021 900
494 vertical_velocity 1990 925
495 vertical_velocity 1991 925
496 vertical_velocity 1992 925
497 vertical_velocity 1993 925
498 vertical_velocity 1994 925
499 vertical_velocity 1995 925
500 vertical_velocity 1996 925
501 vertical_velocity 1997 925
502 vertical_velocity 1998 925
503 vertical_velocity 1999 925
504 vertical_velocity 2000 925
505 vertical_velocity 2001 925
506 vertical_velocity 2002 925
507 vertical_velocity 2004 925
508 vertical_velocity 2005 925
509 vertical_velocity 2006 925
510 vertical_velocity 2007 925
511 vertical_velocity 2008 925
512 vertical_velocity 2009 925
513 vertical_velocity 2010 925
514 vertical_velocity 2011 925
515 vertical_velocity 2013 925
516 vertical_velocity 2014 925
517 vertical_velocity 2015 925
518 vertical_velocity 2016 925
519 vertical_velocity 2017 925
520 vertical_velocity 2019 925
521 vertical_velocity 2020 925
522 vertical_velocity 2021 925
523 vertical_velocity 1990 950
524 vertical_velocity 1991 950
525 vertical_velocity 1992 950
526 vertical_velocity 1993 950
527 vertical_velocity 1994 950
528 vertical_velocity 1995 950
529 vertical_velocity 1996 950
530 vertical_velocity 1997 950
531 vertical_velocity 1998 950
532 vertical_velocity 1999 950
533 vertical_velocity 2000 950
534 vertical_velocity 2001 950
535 vertical_velocity 2002 950
536 vertical_velocity 2004 950
537 vertical_velocity 2005 950
538 vertical_velocity 2006 950
539 vertical_velocity 2007 950
540 vertical_velocity 2008 950
541 vertical_velocity 2009 950
542 vertical_velocity 2010 950
543 vertical_velocity 2011 950
544 vertical_velocity 2013 950
545 vertical_velocity 2014 950
546 vertical_velocity 2015 950
547 vertical_velocity 2016 950
548 vertical_velocity 2017 950
549 vertical_velocity 2019 950
550 vertical_velocity 2020 950
551 vertical_velocity 2021 950
552 vertical_velocity 1990 975
553 vertical_velocity 1991 975
554 vertical_velocity 1992 975
555 vertical_velocity 1993 975
556 vertical_velocity 1994 975
557 vertical_velocity 1995 975
558 vertical_velocity 1996 975
559 vertical_velocity 1997 975
560 vertical_velocity 1998 975
561 vertical_velocity 1999 975
562 vertical_velocity 2000 975
563 vertical_velocity 2001 975
564 vertical_velocity 2002 975
565 vertical_velocity 2004 975
566 vertical_velocity 2005 975
567 vertical_velocity 2006 975
568 vertical_velocity 2007 975
569 vertical_velocity 2008 975
570 vertical_velocity 2009 975
571 vertical_velocity 2010 975
572 vertical_velocity 2011 975
573 vertical_velocity 2013 975
574 vertical_velocity 2014 975
575 vertical_velocity 2015 975
576 vertical_velocity 2016 975
577 vertical_velocity 2017 975
578 vertical_velocity 2019 975
579 vertical_velocity 2020 975
580 vertical_velocity 2021 975
581 vertical_velocity 1990 1000
582 vertical_velocity 1991 1000
583 vertical_velocity 1992 1000
584 vertical_velocity 1993 1000
585 vertical_velocity 1994 1000
586 vertical_velocity 1995 1000
587 vertical_velocity 1996 1000
588 vertical_velocity 1997 1000
589 vertical_velocity 1998 1000
590 vertical_velocity 1999 1000
591 vertical_velocity 2000 1000
592 vertical_velocity 2001 1000
593 vertical_velocity 2002 1000
594 vertical_velocity 2004 1000
595 vertical_velocity 2005 1000
596 vertical_velocity 2006 1000
597 vertical_velocity 2007 1000
598 vertical_velocity 2008 1000
599 vertical_velocity 2009 1000
600 vertical_velocity 2010 1000
601 vertical_velocity 2011 1000
602 vertical_velocity 2013 1000
603 vertical_velocity 2014 1000
604 vertical_velocity 2015 1000
605 vertical_velocity 2016 1000
606 vertical_velocity 2017 1000
607 vertical_velocity 2019 1000
608 vertical_velocity 2020 1000
609 vertical_velocity 2021 1000
