Processed variable: 10m_u_component_of_wind, Year: 2021, Level: 0, Timestamp: 2024-06-13 00:06:21, Storm number:96
Processed variable: cloud_base_height, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:08:02, Storm number:4
Processed variable: cloud_base_height, Year: 1998, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:34
Processed variable: cloud_base_height, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:5
Processed variable: cloud_base_height, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:22
Processed variable: cloud_base_height, Year: 1998, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:35
Processed variable: cloud_base_height, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:6
Processed variable: cloud_base_height, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:23
Processed variable: cloud_base_height, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:24
Processed variable: cloud_base_height, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:7
Processed variable: cloud_base_height, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:08:03, Storm number:8
Processed variable: cloud_base_height, Year: 2004, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:47
Processed variable: cloud_base_height, Year: 2008, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:62
Processed variable: cloud_base_height, Year: 2002, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:46
Processed variable: cloud_base_height, Year: 2008, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:63
Processed variable: cloud_base_height, Year: 2000, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:41
Processed variable: cloud_base_height, Year: 2004, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:48
Processed variable: cloud_base_height, Year: 2000, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:42
Processed variable: cloud_base_height, Year: 2008, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:64
Processed variable: cloud_base_height, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:9
Processed variable: cloud_base_height, Year: 2001, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:43
Processed variable: cloud_base_height, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:08:04, Storm number:10
Processed variable: cloud_base_height, Year: 2001, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:44
Processed variable: cloud_base_height, Year: 2001, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:45
Processed variable: cloud_base_height, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:11
Processed variable: cloud_base_height, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:19
Processed variable: cloud_base_height, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:20
Processed variable: cloud_base_height, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:12
Processed variable: cloud_base_height, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:21
Processed variable: cloud_base_height, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:08:05, Storm number:13
Processed variable: cloud_base_height, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:14
Processed variable: cloud_base_height, Year: 2019, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:91
Processed variable: cloud_base_height, Year: 2019, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:92
Processed variable: cloud_base_height, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:15
Processed variable: cloud_base_height, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:94
Processed variable: cloud_base_height, Year: 2019, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:93
Processed variable: cloud_base_height, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:16
Processed variable: cloud_base_height, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:95
Processed variable: cloud_base_height, Year: 2017, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:90
Processed variable: cloud_base_height, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:08:06, Storm number:17
Processed variable: cloud_base_height, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:18
Processed variable: cloud_base_height, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:96
Processed variable: cloud_base_height, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:52
Processed variable: cloud_base_height, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:53
Processed variable: cloud_base_height, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:80
Processed variable: cloud_base_height, Year: 2016, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:88
Processed variable: cloud_base_height, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:81
Processed variable: cloud_base_height, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:54
Processed variable: cloud_base_height, Year: 2016, Level: 0, Timestamp: 2024-06-13 00:08:07, Storm number:89
Processed variable: cloud_base_height, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:08:08, Storm number:82
Processed variable: cloud_base_height, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:08:08, Storm number:83
Processed variable: cloud_base_height, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:08:08, Storm number:84
Processed variable: cloud_base_height, Year: 2015, Level: 0, Timestamp: 2024-06-13 00:08:08, Storm number:85
Processed variable: cloud_base_height, Year: 2015, Level: 0, Timestamp: 2024-06-13 00:08:08, Storm number:86
Processed variable: cloud_base_height, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:08:08, Storm number:55
Processed variable: cloud_base_height, Year: 2015, Level: 0, Timestamp: 2024-06-13 00:08:08, Storm number:87
Processed variable: cloud_base_height, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:56
Processed variable: cloud_base_height, Year: 2009, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:65
Processed variable: cloud_base_height, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:57
Processed variable: cloud_base_height, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:58
Processed variable: cloud_base_height, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:59
Processed variable: cloud_base_height, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:60
Processed variable: cloud_base_height, Year: 2010, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:66
Processed variable: cloud_base_height, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:08:09, Storm number:61
Processed variable: cloud_base_height, Year: 2011, Level: 0, Timestamp: 2024-06-13 00:08:10, Storm number:67
Processed variable: cloud_base_height, Year: 2011, Level: 0, Timestamp: 2024-06-13 00:08:10, Storm number:68
Processed variable: cloud_base_height, Year: 2011, Level: 0, Timestamp: 2024-06-13 00:08:10, Storm number:69
Processed variable: cloud_base_height, Year: 2011, Level: 0, Timestamp: 2024-06-13 00:08:10, Storm number:70
Processed variable: 10m_u_component_of_wind, Year: 2004, Level: 0, Timestamp: 2024-06-13 00:08:24, Storm number:47
Processed variable: 10m_u_component_of_wind, Year: 2004, Level: 0, Timestamp: 2024-06-13 00:08:24, Storm number:48
Processed variable: 10m_v_component_of_wind, Year: 2000, Level: 0, Timestamp: 2024-06-13 00:08:36, Storm number:41
Processed variable: 10m_v_component_of_wind, Year: 2000, Level: 0, Timestamp: 2024-06-13 00:08:37, Storm number:42
Processed variable: 10m_u_component_of_wind, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:08:56, Storm number:94
Processed variable: 10m_u_component_of_wind, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:08:56, Storm number:95
Processed variable: 10m_u_component_of_wind, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:08:56, Storm number:96
Processed variable: 10m_u_component_of_wind, Year: 2008, Level: 0, Timestamp: 2024-06-13 00:09:07, Storm number:62
Processed variable: 10m_u_component_of_wind, Year: 2008, Level: 0, Timestamp: 2024-06-13 00:09:07, Storm number:63
Processed variable: 10m_u_component_of_wind, Year: 2008, Level: 0, Timestamp: 2024-06-13 00:09:07, Storm number:64
Processed variable: 10m_u_component_of_wind, Year: 2002, Level: 0, Timestamp: 2024-06-13 00:09:11, Storm number:46
Processed variable: 10m_u_component_of_wind, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:09:12, Storm number:55
Processed variable: convective_available_potential_energy, Year: 2021, Level: 0, Timestamp: 2024-06-13 00:09:12, Storm number:96
Processed variable: 10m_u_component_of_wind, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:09:12, Storm number:56
Processed variable: 10m_u_component_of_wind, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:09:12, Storm number:57
Processed variable: 10m_u_component_of_wind, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:09:12, Storm number:58
Processed variable: 10m_u_component_of_wind, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:09:12, Storm number:59
Processed variable: 10m_u_component_of_wind, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:09:12, Storm number:60
Processed variable: 10m_u_component_of_wind, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:09:13, Storm number:61
Processed variable: 10m_u_component_of_wind, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:09:16, Storm number:52
Processed variable: 10m_u_component_of_wind, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:09:17, Storm number:53
Processed variable: 10m_u_component_of_wind, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:09:17, Storm number:54
Processed variable: 10m_v_component_of_wind, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:26, Storm number:94
Processed variable: 10m_v_component_of_wind, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:26, Storm number:95
Processed variable: 10m_v_component_of_wind, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:26, Storm number:96
Processed variable: convective_available_potential_energy, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:09:32, Storm number:52
Processed variable: convective_available_potential_energy, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:09:32, Storm number:53
Processed variable: convective_available_potential_energy, Year: 2006, Level: 0, Timestamp: 2024-06-13 00:09:32, Storm number:54
Processed variable: 10m_u_component_of_wind, Year: 2001, Level: 0, Timestamp: 2024-06-13 00:09:48, Storm number:43
Processed variable: 10m_u_component_of_wind, Year: 2001, Level: 0, Timestamp: 2024-06-13 00:09:49, Storm number:44
Processed variable: 10m_u_component_of_wind, Year: 2001, Level: 0, Timestamp: 2024-06-13 00:09:49, Storm number:45
Processed variable: 10m_v_component_of_wind, Year: 1997, Level: 0, Timestamp: 2024-06-13 00:09:49, Storm number:31
Processed variable: 10m_v_component_of_wind, Year: 1997, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:32
Processed variable: 2m_dewpoint_temperature, Year: 1997, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:31
Processed variable: 2m_dewpoint_temperature, Year: 1997, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:32
Processed variable: 10m_v_component_of_wind, Year: 1997, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:33
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:71
Processed variable: 2m_dewpoint_temperature, Year: 1997, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:33
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:72
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:50, Storm number:73
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:51, Storm number:74
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:51, Storm number:75
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:51, Storm number:76
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:51, Storm number:77
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:51, Storm number:78
Processed variable: 2m_dewpoint_temperature, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:52, Storm number:94
Processed variable: 2m_temperature, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:09:52, Storm number:79
Processed variable: 2m_dewpoint_temperature, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:52, Storm number:95
Processed variable: 2m_dewpoint_temperature, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:52, Storm number:96
Processed variable: 2m_temperature, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:55, Storm number:94
Processed variable: 2m_temperature, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:55, Storm number:95
Processed variable: 2m_temperature, Year: 2020, Level: 0, Timestamp: 2024-06-13 00:09:55, Storm number:96
Processed variable: 10m_v_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:09:57, Storm number:26
Processed variable: 10m_v_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:27
Processed variable: 10m_v_component_of_wind, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:22
Processed variable: 10m_v_component_of_wind, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:23
Processed variable: 10m_v_component_of_wind, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:24
Processed variable: 10m_v_component_of_wind, Year: 1995, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:25
Processed variable: 10m_v_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:28
Processed variable: 10m_v_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:29
Processed variable: 10m_v_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:30
Processed variable: 10m_u_component_of_wind, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:09:58, Storm number:9
Processed variable: 10m_u_component_of_wind, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:09:59, Storm number:10
Processed variable: 10m_u_component_of_wind, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:09:59, Storm number:11
Processed variable: 10m_v_component_of_wind, Year: 1998, Level: 0, Timestamp: 2024-06-13 00:09:59, Storm number:34
Processed variable: 10m_v_component_of_wind, Year: 1998, Level: 0, Timestamp: 2024-06-13 00:09:59, Storm number:35
Processed variable: 10m_v_component_of_wind, Year: 1999, Level: 0, Timestamp: 2024-06-13 00:09:59, Storm number:37
Processed variable: 10m_v_component_of_wind, Year: 1999, Level: 0, Timestamp: 2024-06-13 00:09:59, Storm number:38
Processed variable: 10m_v_component_of_wind, Year: 1999, Level: 0, Timestamp: 2024-06-13 00:10:00, Storm number:39
Processed variable: 10m_v_component_of_wind, Year: 1999, Level: 0, Timestamp: 2024-06-13 00:10:00, Storm number:40
Processed variable: 10m_u_component_of_wind, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:02, Storm number:19
Processed variable: 10m_u_component_of_wind, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:02, Storm number:20
Processed variable: 10m_u_component_of_wind, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:02, Storm number:21
Processed variable: 10m_u_component_of_wind, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:10:02, Storm number:22
Processed variable: 10m_u_component_of_wind, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:10:02, Storm number:23
Processed variable: 10m_u_component_of_wind, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:10:02, Storm number:24
Processed variable: 10m_u_component_of_wind, Year: 1995, Level: 0, Timestamp: 2024-06-13 00:10:02, Storm number:25
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:03, Storm number:71
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:03, Storm number:72
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:03, Storm number:73
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:03, Storm number:74
Processed variable: convective_available_potential_energy, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:55
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:75
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:76
Processed variable: convective_available_potential_energy, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:56
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:77
Processed variable: convective_available_potential_energy, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:57
Processed variable: convective_inhibition, Year: 2021, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:96
Processed variable: convective_available_potential_energy, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:58
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:78
Processed variable: convective_available_potential_energy, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:59
Processed variable: 10m_u_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:04, Storm number:26
Processed variable: convective_available_potential_energy, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:10:05, Storm number:60
Processed variable: convective_inhibition, Year: 2013, Level: 0, Timestamp: 2024-06-13 00:10:05, Storm number:79
Processed variable: convective_available_potential_energy, Year: 2007, Level: 0, Timestamp: 2024-06-13 00:10:05, Storm number:61
Processed variable: 10m_u_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:05, Storm number:27
Processed variable: 10m_u_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:05, Storm number:28
Processed variable: 10m_u_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:05, Storm number:29
Processed variable: 10m_u_component_of_wind, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:05, Storm number:30
Processed variable: convective_inhibition, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:10:15, Storm number:80
Processed variable: convective_inhibition, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:10:15, Storm number:81
Processed variable: convective_inhibition, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:10:15, Storm number:82
Processed variable: convective_inhibition, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:10:16, Storm number:83
Processed variable: convective_inhibition, Year: 2014, Level: 0, Timestamp: 2024-06-13 00:10:16, Storm number:84
Processed variable: convective_available_potential_energy, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:23, Storm number:19
Processed variable: convective_available_potential_energy, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:23, Storm number:20
Processed variable: convective_available_potential_energy, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:23, Storm number:21
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:30, Storm number:1
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:30, Storm number:2
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:30, Storm number:3
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:30, Storm number:4
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:30, Storm number:5
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:31, Storm number:6
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:31, Storm number:7
Processed variable: convective_inhibition, Year: 1995, Level: 0, Timestamp: 2024-06-13 00:10:31, Storm number:25
Processed variable: convective_inhibition, Year: 1990, Level: 0, Timestamp: 2024-06-13 00:10:31, Storm number:8
Processed variable: convective_inhibition, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:31, Storm number:19
Processed variable: convective_inhibition, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:31, Storm number:20
Processed variable: convective_inhibition, Year: 1993, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:21
Processed variable: convective_inhibition, Year: 2004, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:47
Processed variable: convective_inhibition, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:26
Processed variable: convective_inhibition, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:12
Processed variable: 10m_u_component_of_wind, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:12
Processed variable: convective_inhibition, Year: 2004, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:48
Processed variable: convective_inhibition, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:13
Processed variable: convective_inhibition, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:27
Processed variable: 10m_u_component_of_wind, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:13
Processed variable: convective_inhibition, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:28
Processed variable: 10m_u_component_of_wind, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:14
Processed variable: convective_inhibition, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:32, Storm number:14
Processed variable: convective_inhibition, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:29
Processed variable: convective_inhibition, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:22
Processed variable: convective_available_potential_energy, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:9
Processed variable: convective_inhibition, Year: 1996, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:30
Processed variable: convective_inhibition, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:23
Processed variable: convective_inhibition, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:9
Processed variable: convective_inhibition, Year: 1994, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:24
Processed variable: convective_available_potential_energy, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:10
Processed variable: convective_inhibition, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:10
Processed variable: 10m_u_component_of_wind, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:15
Processed variable: convective_inhibition, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:15
Processed variable: convective_inhibition, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:11
Processed variable: convective_available_potential_energy, Year: 1991, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:11
Processed variable: 10m_u_component_of_wind, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:16
Processed variable: convective_inhibition, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:16
Processed variable: 10m_u_component_of_wind, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:17
Processed variable: convective_inhibition, Year: 2015, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:85
Processed variable: 10m_u_component_of_wind, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:18
Processed variable: convective_inhibition, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:17
Processed variable: convective_inhibition, Year: 1992, Level: 0, Timestamp: 2024-06-13 00:10:33, Storm number:18
